chapter,shlok,text,id,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
12,11," If you are unable to do even this, i.e., taking refuge in My Yoga, then, with your self controlled, renounce the fruits of every action.",12.11,"['this', 'taking refuge in', 'with', 'control', 'fruits']",5,"['taking refuge in', 'control', 'fruits']",['taking refuge in'],3,1
12,12," Far better is knowledge of the self then the repeated practice (of remembrance of the Lord). Better is meditation than this knowledge; Better is renunciation of fruits of action than meditation. From such renunciation, peace ensues.",12.12,"['Far', 'this', 'fruits', 'From', 'ensu']",5,"['Far', 'fruits', 'ensu']",[],3,0
12,13," He who never hates any being, who is friendly and compassionate, who is free from the feelings of I and mine, who looks upon all pain and pleasure the same as and who is enduring;",12.13,"['free from', 'looks upon']",2,"['free from', 'looks upon']",[],2,0
12,14," He who is content, who ever meditates and is self-restrained and who is firm in his convictions, who has his mind and reason dedicated to Me - he is dear to Me.",12.14,"['firm in', 'has', 'dedicated to', 'ar to']",4,"['firm in', 'has', 'dedicated to', 'ar to']","['has', 'dedicated to']",4,2
12,15," He from whom the world has no cause to be frightened, who is not frightened by the world, who is free from joy and impatience, fear and repulsion - he is dear to me.",12.15,"['from', 'has', 'cause', 'free from', 'ar to']",5,"['has', 'cause', 'free from', 'ar to']",['has'],4,1
12,16," He who is free from desires, who is pure, expert, indifferent and free from agony, who has renounced every undertaking - he is dear to Me.",12.16,"['free from', 'pure', 'free from', 'ar to']",4,"['free from', 'pure', 'free from', 'ar to']",[],4,0
12,17," He who rejoices not, nor hates, nor grieves, nor desires, who renounces good and evil, who is full of devotion to me - dear to me is such 
a devotee.",12.17,"['full', 'to', 'to']",3,['full'],[],1,0
12,19," He who regards alike both blame and praise, who is silent and content with any lot, who has no home, who is firm of mind, and who is devoted to Me - dear to Me is such a man.",12.19,"['regard', 'with', 'lot', 'has', 'firm', 'to', 'ar to']",7,"['regard', 'lot', 'has', 'firm', 'ar to']",['has'],5,1
12,20," But those devotees who follow this nectar of virtuous-duty as taught above, who are full of faith and who regard Me as the Supreme - they are exceedingly dear to Me.",12.20,"['those', 'follow this nectar', 'taught above', 'full', 'regard', 'to']",6,"['follow this nectar', 'taught above', 'full', 'regard']",['follow this nectar'],4,1
13,1, There is no such translation for this sloka.,13.1,['this'],1,[],[],0,0
13,2," The Lord said  This body, O Arjuna, is called the Field, Ksetra. He who knows it is called the Filed-knower, Ksetrajna, by those who know the self.",13.2,"['Lord', 'This', 'er']",3,"['Lord', 'er']",[],2,0
13,3," And know Me also as the Field-Knower in all Fields, O Arjuna. The knowledge of the Field and its knower is, in My view, the true knowledge.",13.3,"['in', 'view']",2,['view'],[],1,0
13,4," Listen briefly from Me what the Field is, and what it is like, what is modifications are, what purpose it serves, what it is; and who the self is and what Its powers are.",13.4,"['from', 'serve', 'powers']",3,"['serve', 'powers']",[],2,0
13,5," It has been sung by seers in various ways, in various distinctive hymns, and also in the well-reasoned and conclusive words of the Brahma-sutras.",13.5,"['in', 'ways', 'in', 'in']",4,['ways'],[],1,0
13,6," The great elements, the Ahankara, the Buddhi, the Avyakta, the ten senses and the one, besides, the five objects of the senses;",13.6,['great'],1,['great'],[],1,0
13,7," Desire, hatred, pleasure and pain and the combination that constitutes the basis of consciousness (or the individual self). Thus this Ksetra has been briefly described with its modifications.",13.7,"['', 'this', 'with']",3,[],[],0,0
13,8," Modesty, absence of ostentation, non-injury, patience, sincerity, service of the preceptor, purity, firmness and self-restraint;",13.8,"['', 'service', 'firm', 'stra']",4,"['service', 'firm', 'stra']",[],3,0
13,9," Absence of desire with regard to sense-objects, and also absence of egotism, the perception of evil in birth, death, old age, disease and sorrow;",13.9,"['object', 'in']",2,['object'],[],1,0
13,10," Non-attachment, absence of clinging to son, wife, home and the like, and constant even-mindedness to all desirable and undesirable events;",13.10,"['attachment', 'clinging to', 'to']",3,"['attachment', 'clinging to']",['clinging to'],2,1
13,11," Constant devotion directed to Me alone, resort to solitary places and dislike for crowds:",13.11,"['Constant', 'directed to', 'resort to']",3,"['Constant', 'directed to', 'resort to']",['directed to'],3,1
13,12," Constant contemplation on the knowledge pertaining to the self, reflection for the attainment of knowledge of the truth - this is declared to be knowledge, and what is contrary to it is ignorance.",13.12,"['on', 'reflection', 'attainment', 'this', 'contra', 'to']",6,"['reflection', 'attainment', 'contra']",[],3,0
13,13," I shall declare that which is to be known, knowing which one attains the immortal self. It is beginningless brahman having Me for the Highest (Anadi matparam); it is said to be neither being nor-being.",13.13,"['that', 'ins']",2,['ins'],[],1,0
13,14," Everywhere are Its hands and feet; Its eyes, heads and mouths are everywhere; Its ears are on all sides; and It exists encompassing all things.",13.14,['pass'],1,['pass'],[],1,0
13,15," Shining by the functions of the senses, and yet devoid of the senses, detached and yet supporting all, devoid of Gunas and yet experiencing the Gunas;",13.15,"['Shi', 'devoid', 'detach', 'support', 'devoid']",5,"['Shi', 'devoid', 'detach', 'support', 'devoid']",[],5,0
13,16," It is within and without all beings; It is unmoving and yet moving; It is so subtle that none can comprehend It; It is far away, and yet It is very near.",13.16,['without'],1,[],[],0,0
13,17," Undivided and yet remaining as if divided among beings, this self is to be known as the supporter of elements. It devours them and causes generation.",13.17,"['remain', 'divide', 'among', 'this', 'supporter', 'devours']",6,"['remain', 'divide', 'supporter', 'devours']",[],4,0
13,18," The light of all lights, this is said to be beyond Tamas (darkness). It is known to be knowledge. It is to be attained by knowledge. It is present in the heart of all.",13.18,"['light', 'this', 'beyond', 'dar', 'present in', 'heart']",6,"['light', 'dar', 'present in', 'heart']",[],4,0
13,19," Thus the Ksetra, knowledge and the object of knowledge have been briefly set forth. On knowing this, My devotee becomes fit to attain My state of being.",13.19,"['object', 'set', 'th', 'On', 'this', 'devo', 'fit', 'attain', 'state']",9,"['object', 'set', 'th', 'devo', 'fit', 'attain', 'state']",[],7,0
13,20, Know that both Prakrti and the self (Purusa) are without beginning; know that all modifications and the attributes are born of Prakrti.,13.20,"['without', 'born']",2,['born'],[],1,0
13,21, The Prakrti is said to be the cause of agency to the body (Karya) and sense-organs (Karana). The self is said to be the cause of experiencing pleasure and pain.,13.21,"['agency to', 'pain']",2,"['agency to', 'pain']",[],2,0
13,22," (a) Indeed, the self seated in Prakrti experiences the Gunas born of Prakrti৷৷.

(b) ৷৷. Its attachment to these Gunas is the cause of birth in good and evil wombs.",13.22,"['se', 'experiences', 'attachment to these', 'vil']",4,"['se', 'experiences', 'attachment to these', 'vil']",[],4,0
13,23," The self in the body is called spectator, approver, supporter, experiencer, the great lord and also the supreme self in the body.",13.23,"['in', 'great', 'in']",3,['great'],[],1,0
13,24," He who understands the self and the Prakrti thus with the Gunas is not born again, in whatever state he may be placed.",13.24,"['with', 'in', 'state', 'placed']",4,"['state', 'placed']",['placed'],2,1
13,25," Some perceive the self within the self (body) by meditation by the self (mind), others by Sankhya Yoga, and still others by Karma Yoga.",13.25,[],0,[],[],0,0
13,26," But some, who do not know thus, having heard from others, worship accordingly - these too, who are devoted to what they hear, pass beyond death.",13.26,"['from', 'these', 'devo', 'to', 'pass beyond']",5,"['devo', 'pass beyond']",[],2,0
13,27," Whatever being is born, whether it is moving or stationary, know, O Arjuna, that it is through the combination of the Ksetra (body) and Ksetrajna (knower of the Field).",13.27,['through'],1,[],[],0,0
13,28," Who sees the supreme ruler dwelling alike in all bodies and nevr perishing when they perish, he sees indeed.",13.28,['ruler'],1,['ruler'],[],1,0
13,29," For, seeing the ruler (i.e., self) abiding alike in every place, he does not injure the self by the self (mind) and therefore reaches the highest goal.",13.29,"['seeing', 'ru', 'ju', 'reach', 'highest goal']",5,"['seeing', 'ru', 'ju', 'reach', 'highest goal']",['seeing'],5,1
13,30," He who sees that all acts are done universally by Prakrti alone and likewise that the self is not the doer, he sees indeed.",13.30,"['se', 'se']",2,"['se', 'se']",[],2,0
13,31," When he perceives the independent modes of existence of all beings centred in one, and as also their expansion from It alone, then he attains to brahman.",13.31,"['per', 'modes', 'centred in', 'expansion from', 'atta', 'to']",6,"['modes', 'centred in', 'expansion from', 'atta']",['centred in'],4,1
13,32," This supreme self, though dwelling in the body, is immutable, O Arjuna, being without beginning. It neither acts nor is tainted, as It is without Gunas.",13.32,"['This', 'dwelling in', 'without', 'act', 'without']",5,"['dwelling in', 'act']",[],2,0
13,33," As the all-pervading etther is not tainted because of its subtlety, even so, the self abiding in the body everywhere, is not tainted.",13.33,"['vad', 'abiding in']",2,"['vad', 'abiding in']",['abiding in'],2,1
13,34," As the one sun illumines this whole world, so does the Knower of the Field (Ksetrin, the self), O Arjuna, illumine the whole Field (the body).",13.34,[],0,[],[],0,0
13,35," Those who thus discern with the eye of knowledge the difference between the body or the Field (Ksetra) and the knower of the body or Field-knower (Ksetrajna), and the means of deliverance from the manifested Prakrti - they attain the Supreme.",13.35,"['Those', 'with', 'eye', 'between', 'means', 'deliver', 'from', 'attain', 'Supreme']",9,"['eye', 'means', 'deliver', 'attain', 'Supreme']",[],5,0
14,1," The Lord said  I shall declare again another kind of knowledge:  It is the best of all forms of knowledge, by knowing which all the sages have attained the state of perfection beyond this world.",14.1,"['Lord', 'form', 'state', 'beyond this']",4,"['Lord', 'form', 'state', 'beyond this']",[],4,0
14,2," Resorting to this knowledge, partaking of My Nature, they are not born at the time of creation, nor do they suffer at the time of dissolution.",14.2,"['Resort', 'to this', 'partak', 'at', 'at']",5,"['Resort', 'to this', 'partak']",[],3,0
14,3," My womb is the great brahman (i.e. Prakrti). In that I lay the germ. From that, O Arjuna, is the birth of all beings.",14.3,['From'],1,[],[],0,0
14,4," Whatever forms are produced in any womb, O Arjuna, the Prakrti is their great womb and I am the sowing father.",14.4,"['great wo', 'sowing']",2,"['great wo', 'sowing']","['great wo', 'sowing']",2,2
14,5," Sattva, Rajas and Tamas are the Gunas that arise from the Prakrti. They bind the immutable self in the body, O Arjuna.",14.5,"['Gun', 'arise from', 'bind', 'immu']",4,"['Gun', 'arise from', 'bind', 'immu']",[],4,0
14,6," Of these, Sattva, being without impurity, is luminous and free from morbidity. It binds, O Arjuna, by attachment to pleasure and to knowledge.",14.6,"['these', 'without', 'luminous', 'free from', 'binds', 'attachment to', 'to']",7,"['luminous', 'free from', 'binds', 'attachment to']",[],4,0
14,7," Know, O Arjuna, that Rajas is of the nature of passion springing from thirst and atttachment. It binds the embodied self with attachment to work.",14.7,"['nature', 'springing from', 'binds', 'with', 'attachment to']",5,"['nature', 'springing from', 'binds', 'attachment to']",['springing from'],4,1
14,8," Know that Tamas is born of false knowledge and deludes all embodied selves. It binds, O Arjuna, with negligence, indolence and sleep.",14.8,"['binds', 'with']",2,['binds'],[],1,0
14,9," Sattva generates attachment to pleasure, Rajas to action, O Arjuna. But Tamas, veiling knowledge, generates attachment to negligence.",14.9,"['generates attachment to', 'to', 'veiling', 'generate', 'attachment to']",5,"['generates attachment to', 'veiling', 'generate', 'attachment to']","['generates attachment to', 'veiling']",4,2
14,10," Prevailing over Rajas and Tamas, Sattva preponderates, O Arjuna. Prevailing over Tamas and Sattva, Rajas preponderates. Prevailing over Rajas and Sattva, Tamas preponderates.",14.10,"['over', 'over', 'over']",3,[],[],0,0
14,11," When knowledge as light illumines from all gateways (i.e., the senses), then, one should know that Sattva prevails.",14.11,"['light illumines from', 'gateways']",2,"['light illumines from', 'gateways']",[],2,0
14,12," Greed, activity, undertaking of work, unrest and longing - these arise, O Arjuna, when Rajas prevails.",14.12,['these arise'],1,['these arise'],['these arise'],1,1
14,13," Non-illumination, inactivity, negligence and even delusion - these arise, O Arjuna, when Tamas prevails.",14.13,['these arise'],1,['these arise'],['these arise'],1,1
14,14," If the embodied self meets with dissoution when Sattva prevails, then It proceeds to the pure worlds of those who know the highest.",14.14,"['meet', 'with', 'proceed', 'to', 'pure worlds', 'highest']",6,"['meet', 'proceed', 'pure worlds', 'highest']",[],4,0
14,15," (a) Meeting with dissolution when Rajas is prevalent, one is born among those attached to work৷৷.

 (b) Similarly, one who has met with dissolution when Tamas prevails, is born in the womb of beings lacking in intelligence.",14.15,"['with', 'among those attached to', 'met with', 'lacking in']",4,"['among those attached to', 'met with', 'lacking in']","['among those attached to', 'met with']",3,2
14,16," The fruits of a good deed, they say, is pure and is of the nature of Sattva. But the fruit of Rajas is pain; and the fruit of Tamas is ignorance.",14.16,"['fruits', 'pure', 'nature', 'pain']",4,"['fruits', 'pure', 'nature', 'pain']",[],4,0
14,17," From the Sattva arises knowledge, and from Rajas greed, from Tamas arise negligence and delusion, and, indeed ignorance.",14.17,"['From', 'arises', 'from', 'from', 'arise']",5,"['arises', 'arise']",[],2,0
14,18," Those who rest in Sattva rise upwards; those who abide in Rajas remain in the middle; and those, abiding in the tendencies of Tamas go downwards.",14.18,"['rest in', 'rise upward', 'those', 'in', 'in', 'middle', 'those', 'in', 'go downward']",9,"['rest in', 'rise upward', 'middle', 'go downward']",['go downward'],4,1
14,19," When the seer beholds no agent of action other than the Gunas, and knows what transcends the Gunas, he attains to My state.",14.19,"['behold', 'transcend', 'atta', 'to']",4,"['behold', 'transcend', 'atta']",[],3,0
14,20," The embodied self, crossing beyond these three Gunas which arise in the body, and freed from birth, death, age and pain, attains immortality.",14.20,"['crossing beyond these', 'Gunas', 'arise', 'freed from', 'attains']",5,"['crossing beyond these', 'Gunas', 'arise', 'freed from', 'attains']",['crossing beyond these'],5,1
14,21, Arjuna said  What are the marks of a man who has crossed beyond the three Gunas?  What is his behaviour?  And how does he cross beyond the three Gunas?,14.21,['marks'],1,['marks'],[],1,0
14,22," The Lord said  He hates not illumination, nor activity nor even delusion, O Arjuna, while these prevail, nor longs for them when they cease.",14.22,"['Lord', 'hat', 'these', 'long']",4,"['Lord', 'hat', 'long']",[],3,0
14,23," He who sits like one unconcerned, undisturbed by the Gunas; who knows, 'It is the Gunas that move,' and so rests unshaken;",14.23,"['sit', 'un', 'tur', 'Gun', 'move', 'rest', 'sha']",7,"['sit', 'un', 'tur', 'Gun', 'move', 'rest', 'sha']",[],7,0
14,24," He who is alike in pleasure and pain, who dwells in his self, who looks upon a clod, a stone and piece of gold as of eal value, who remains the same towards things dear and hateful and who is intelligent, who regards both blame and praise of himself as eal;",14.24,"['in', 'dwell', 'in', 'looks upon', 'towards things', 'ar', 'regard']",7,"['dwell', 'looks upon', 'towards things', 'ar', 'regard']",[],5,0
14,25," He who is the same in honour and dishonour, and the same to friend and foe, and how has abandoned all enterprises - he is said to have risen above the Gunas.",14.25,"['in', 'to', 'abandon', 'ris', 'above']",5,"['abandon', 'ris']",[],2,0
14,26," And he who, with unswerving Bhakti Yoga, serves Me, he, crossing beyond the Gunas, becomes fit for the state of Brahman.",14.26,"['with unswerving', 'cross', 'fit', 'state']",4,"['with unswerving', 'cross', 'fit', 'state']",[],4,0
14,27," For I am the ground of Brahman, the immortal and immutable, of eternal Dharma and of perfect bliss.",14.27,"['ground', 'mu']",2,"['ground', 'mu']",[],2,0
15,1, The Lord said  They speak of an immutable Asvattha tree with its roots above and branches below. Its leaves are the Vedas. He who knows it knows the Vedas.,15.1,['Lord'],1,['Lord'],[],1,0
15,2," (a) Its branches extend both above and below, nourished by the Gunas. Their shoots are sense objects ৷৷.

 (b) ৷৷. And their secondary roots extend downwards, resulting in acts which bind in the world of men.",15.2,"['nourished', 'shoot', 'in', 'bind in']",4,"['nourished', 'shoot', 'bind in']",['nourished'],3,1
15,3," Its form as such is not perceived here, nor its end, nor its beginning, nor its support. Having cut off this firm-rooted Asvattha with the strong axe of detachment৷৷.",15.3,"['form', 'percei', 'here', 'support', 'off this firm', 'root', 'with', 'strong axe', 'det', 'ment']",10,"['form', 'percei', 'here', 'support', 'off this firm', 'root', 'strong axe', 'det', 'ment']",[],9,0
15,4," Then, one should seek that goal attaining which one never returns. One should seek refuge with that Primal Person from whom streamed forth this ancient activity.",15.4,"['seek that goal', 'aining', 'return', 'seek refuge with that', 'from', 'streamed forth this', 'cient']",7,"['seek that goal', 'aining', 'return', 'seek refuge with that', 'streamed forth this', 'cient']","['aining', 'streamed forth this']",6,2
15,5," Without the delusion of perverse notions (concerning the self), victorious over the evil of attachment, ever devoted to the self, turned away from desires and liberated from dualities called pleasure and pain, the undeluded go to that imperishable status.",15.5,"['Without', 'over', 'attachment', 'devo', 'to', 'turned away from', 'libera', 'from', 'pain', 'go to that']",10,"['attachment', 'devo', 'turned away from', 'libera', 'pain', 'go to that']","['turned away from', 'go to that']",6,2
15,6," That supreme light (i.e. the individual self), reaching which they do not return any more, is Mine; the sun does not illumine It, nor moon, nor the fire.",15.6,"['That', 'reaching']",2,['reaching'],['reaching'],1,1
15,7," An everlasting part of Myself, having become the bound self in the world of life, attracts the senses, of which the mind is the sixth, and which abide in Prakrti.",15.7,"['part', 'bound', 'in', 'world', 'attract', 'abide in']",6,"['part', 'bound', 'world', 'attract', 'abide in']",[],5,0
15,8," Whatever body Its lord acires and from whatever body It departs, It goes on Its way, taking these senses as the wind carrying scents from their places.",15.8,"['lord', 'on', 'taking these', 'carrying']",4,"['lord', 'taking these', 'carrying']","['taking these', 'carrying']",3,2
15,9," Presiding over the ear, the eye, the sense of touch, the tongue and the nose, and the mind, It experiences these objects of senses.",15.9,['experiences these object'],1,['experiences these object'],['experiences these object'],1,1
15,10," The deluded do not perceive It (i.e., the self) conjoined with the Gunas when departing or staying or experiencing. They who have the eye of knowledge see It.",15.10,"['with', 'see']",2,['see'],['see'],1,1
15,11," The striving Yogins see It established in themselves. But, though striving, those of unrefined minds, devoid of intelligence, perceive It not.",15.11,"['see', 'in', 'those', 'refin', 'devoid', 'perceive']",6,"['see', 'refin', 'devoid', 'perceive']",['see'],4,1
15,12," That brilliance in the sun which illumines the whole universe, that in the moon and that in fire, know that brilliance as Mine.",15.12,"['That', 'that', 'that in', 'know that']",4,"['that in', 'know that']",[],2,0
15,13," And entering the earth I uphold all beings by My strength. I nourish all herbs, becoming the juicy Soma.",15.13,[],0,[],[],0,0
15,14," Becoming the digestive fire, I function within the bodies of all living beings. In union with inward and outward breath, I digest the four kinds of food.",15.14,"['Becom', 'fire', 'In union with']",3,"['Becom', 'fire', 'In union with']",[],3,0
15,15," And I am seated in the hearts of all. From Me are memory, knowledge and their removal also. Indeed I alone am to be known from all the Vedas. I bring about the fruition of the rituals of Vedas; I alone am the knower of the Vedas.",15.15,"['seated in', 'heart', 'From', 'removal', 'from', 'bring about', 'fruition', 's']",8,"['seated in', 'heart', 'removal', 'bring about', 'fruition', 's']",['seated in'],6,1
15,16, There are two kinds of Persons (Purusas) spoken of in the Sastra - the perishable (Ksara) and the imperishable (Aksara). The perishable is all beings and the imperishable is called the unchanging (Kutastha).,15.16,"['in', 'chang']",2,['chang'],[],1,0
15,17," There is the Supreme Person other than these. He is named the Supreme Self (Paramatma) in all the Vedas. He who, as the Immutable One and the Lord, entering the threefold world, supports it.",15.17,"['these', 'in', 'mu', 'entering', 'fold world', 'support']",6,"['mu', 'entering', 'fold world', 'support']",['entering'],4,1
15,18," Because I transcend the perishable Person and am also higher than the imperishable person, therefore I am styled in the Smrti and the Veda as the Supreme Person (Purusotama).",15.18,"['higher', 'style', 'in', 'Supreme']",4,"['higher', 'style', 'Supreme']",[],3,0
15,19," He who, without delusion thus knows Me as the Supreme Self, knows all, O Arjuna, and worships Me in every way.",15.19,"['without', 'in', 'way']",3,['way'],[],1,0
15,20," Thus, O sinless one, has this most mysterious doctrine been imparted by Me. By understanding this, a man will become truly wise and will have fulfilled his duty.",15.20,"['this', 'this']",2,[],[],0,0
16,1," The Lord said  Fearlessness, purity of mind, devotion to meditation on the knowledge (of the self), alms-giving, self-control, worship, study of Vedas, austerity, uprightness:",16.1,"['pur', 'to', 'on']",3,['pur'],[],1,0
16,2," Non-injury, truth, freedom from anger, renunciation, tranillity, non-slandering others, compassion to all beings, freedom from desire, gentleness, the sense of shame, freedom from fickleness;",16.2,"['freedom from', 'ering', 'to', 'freedom from', 'sense', 'freedom from']",6,"['freedom from', 'ering', 'freedom from', 'sense', 'freedom from']",['ering'],5,1
16,3," Grandeur, patience, fortitude, purity, freedom from hatred, and from over-pride - these, O Arjuna, belong to him who is born to a divine destiny.",16.3,"['freedom from', 'from over', 'these', 'belong to', 'to']",5,"['freedom from', 'from over', 'belong to']",[],3,0
16,4," Pomposity, arrogance, self-conceit, wrath, rudeness and ignorance - these, O Arjuna, belong to him who is born to a demoniac destiny.",16.4,"['these', 'long to', 'to']",3,['long to'],[],1,0
16,5,"  The divine destiny is deemed to lead to liberation, the demoniac to bondage. Grieve not, O Arjuna, you are born to a divine destiny.",16.5,"['deem', 'lead to', 'to', 'to']",4,"['deem', 'lead to']",[],2,0
16,6,"  There are two types of beings in this world - the divine and the demoniac. The divine has been described at length. Hear from Me, O Arjuna, about the demoniac.",16.6,"['this', 'at length', 'from', 'about']",4,['at length'],[],1,0
16,7,"  The demoniac men know neither action nor renunciation. Cleanliness is not in them, nor even right conduct, nor truth.",16.7,['in'],1,[],[],0,0
16,8," They maintain:  'The universe is without truth, without any foundation and without a Lord (Isvara). What else can exist without mutual causation?  It has lust for its cause.'",16.8,"['maintain', 'without', 'without', 'foundation', 'without', 'Lord', 'without', 'has']",8,"['maintain', 'foundation', 'Lord', 'has']",['has'],4,1
16,9," Holding this view, these men of lost souls and fele understanding do cruel deeds for the destruction of the world.",16.9,"['Holding this view', 'these', 'lost', 'e', 'cruel']",5,"['Holding this view', 'lost', 'e', 'cruel']","['Holding this view', 'lost']",4,2
16,10," Turning to insatiable desires, seizing through delusion unjustly acired wealth, and following impious vows, they act, full of ostentation, pride and arrogance.",16.10,"['Tur', 'to', 'se', 'through', 'aci', 'following', 'full']",7,"['Tur', 'se', 'aci', 'following', 'full']",['following'],5,1
16,11," Obsessed by unlimited cares which end with dissolution, looking upon enjoyment of desires as their highest aim, and convinced that this is all;",16.11,"['Obses', 'with dissolution', 'looking upon', 'highest aim', 'this']",5,"['Obses', 'with dissolution', 'looking upon', 'highest aim']",['looking upon'],4,1
16,12," Bound by hundreds of fetters of hopes, given over to desire and anger, they strive unjustly to gather wealth for the gratification of their desires.",16.12,"['Bound', 'to', 'gather', 'ification']",4,"['gather', 'ification']",[],2,0
16,13," 'This I have gained today, and this desire I shall attain. This wealth is mine, and this also shall be mine hereaftter .",16.13,"['This', 'this', 'attain', 'This', 'this']",5,['attain'],[],1,0
16,14," 'This enemy is slain by me; and others also I shall slay. I am the Lord, I am the enjoyer, I am successful, I have strength, I have happiness.",16.14,"['This', 'Lord', 'have', 'have']",4,"['Lord', 'have', 'have']","['have', 'have']",3,2
16,15," ' I am wealthy and high-born; who else is eal to me?  I shall sacrifice, I shall give alms, I shall rejoice.' Thus they think, deluded byignorance.",16.15,"['high', 'to']",2,['high'],[],1,0
16,16," Bewildered by many thoughts, ensnared by the net of delusion, addicted to sensual enjoyments, they fall into a foul Naraka.",16.16,"['Be', 'ensna', 'net', 'addict', 'to', 'fall into', 'foul Naraka']",7,"['Be', 'ensna', 'net', 'addict', 'fall into', 'foul Naraka']",['Be'],6,1
16,17," Self-conceited, self-sufficient, possessed of the intoxication of wealth and pride, they perform sacrifices in name only, with ostentation and not according to the injunctions of the Sastras.",16.17,"['possess', 'intoxication', 'in', 'with']",4,"['possess', 'intoxication']",[],2,0
16,18," Depending on their egoism, power and pride, and also of desire and wrath, these malicious men hate Me in their own bodies and in those of others.",16.18,"['power', 'these', 'in those']",3,"['power', 'in those']",[],2,0
16,19," Those haters, cruel, the vilest and the most inauspicious of mankind, I hurl forever into the cycles of births and deaths, into the wombs of demons.",16.19,"['Those', 'hurl', 'into', 'cycles']",4,"['hurl', 'cycles']",[],2,0
16,20," Fallen into demoniac wombs in birth after birth, these deluded men, not attaining Me, further sink down to the lowest level, O Arjuna.",16.20,"['in', 'after', 'these', 'further sin', 'down to', 'lowest level']",6,"['further sin', 'down to', 'lowest level']",[],3,0
16,21," Desire, wrath and greed - this is the triple gateway to Naraka, ruinous to the self. Therefore one should abandon these three.",16.21,"['this', 'gateway to', 'to', 'abandon these']",4,"['gateway to', 'abandon these']",[],2,0
16,22," One who has been released from these threefold gates of darkness, O Arjuna, works for the good of the self. Hence he reaches the supreme state.",16.22,"['from these', 'gates', 'reach', 'state']",4,"['from these', 'gates', 'reach', 'state']",[],4,0
16,23," He who, abandoning the injunctions of the Sastras, acts under the influence of desire, attains neither perfection nor pleasure, nor the supreme state.",16.23,"['abandon', 'under']",2,['abandon'],[],1,0
16,24," Therefore, let the Sastra be your authority for determining what should be done and what should not be done. Knowing what is enjoined in the injunctions of the Sastra, you should perform work here.",16.24,"['in', 'here']",2,['here'],[],1,0
17,1," Arjuna said  Now what, O Krsna, is the position or basis of those who leave aside the injunction of the Sastra, yet worship with faith?  Is it Sattva, Rajas or Tamas?",17.1,"['position', 'leave aside', 'with']",3,"['position', 'leave aside']",['leave aside'],2,1
17,2," The Lord said  Threefold is the faith of embodied beings, born of their own nature, constituted of Sattva, Rajas and Tamas. Listen now about it.",17.2,"['Lord', 'nature', 'about']",3,"['Lord', 'nature']",[],2,0
17,3," The faith of everyone, O Arjuna, is in accordance with his internal organ (Antahkarana). Man consists of faith. Whatever his faith is, that verily is he.",17.3,"['internal', 'that']",2,['internal'],[],1,0
17,4," The Sattvika types worship the gods. The Rajasa types worship Yaksas and Raksasas. And the others, the Tamasa types, worship the departed ancestors and hosts of Bhutas.",17.4,[],0,[],[],0,0
17,5," Those men who practise terrible austerity not enjoined by the Sastras, given to ostentation and conceit, and prompted by the force of sensual desires and passion;",17.5,"['Those', 'in', 'given to', 'prompt', 'force']",5,"['given to', 'prompt', 'force']",['given to'],3,1
17,6," These foolish men, torturing the group of elements in their bodies and Me also who dwell within the body - know them to be demoniacal in their resolves.",17.6,"['These', 'know', 'monia', 'in']",4,"['know', 'monia']",['know'],2,1
17,7," Even the food which is dear to all is threefold. So are sacrifices, austeritty and gifts. Listen about this distinction among them.",17.7,"['dear to', 'about this', 'among']",3,"['dear to', 'about this']",[],2,0
17,8," Foods which promote longevity, intellectual alertness, strength, health, pleasure and happiness and those that are sweet, oil, substantial and agreeable, are dear to Sattvika men.",17.8,"['promote', 'those', 'dear to']",3,"['promote', 'dear to']",[],2,0
17,9," Foods that are bitter, sour, very salty, exceedingly heating, very pungent, dry and burning, are all dear to Rajasika men; they produce pain, sorrow and disease.",17.9,['dear to'],1,['dear to'],[],1,0
17,10," That food which is stale, tasteless, putrid, decayed, refuse, unclean, is dear to Tamasika men.",17.10,"['That', 'stale', 'dear to']",3,"['stale', 'dear to']",[],2,0
17,11," The sacrifice (worship) marked by Sattva is what is offered by those desiring no fruit, and having the conviction that it should be performed as enjoined in the Sastras.",17.11,"['marked', 'offered', 'those', 'having', 'in']",5,"['marked', 'offered', 'having']","['offered', 'having']",3,2
17,12," But that sacrifice which is offered with the fruit in view and for the sake of ostentation, know it, O Arjuna, to be Rajasika.",17.12,"['that sacrifice', 'offered with', 'in', 'know']",4,"['that sacrifice', 'offered with', 'know']","['offered with', 'know']",3,2
17,13," That sacrifice which is bereft of authority, which uses offerings not sanctioned by the Sastras, which is performed without recitation of hymns and bereft of gifts and faith - that, they say, is marked by Tamas.",17.13,"['That', 'bereft', 'uses', 'sanction', 'without', 'bereft', 'marked']",7,"['bereft', 'uses', 'sanction', 'bereft', 'marked']",[],5,0
17,14," Worship of the gods, the twice-born, the preceptors, the enlightened ones, purity, uprightness, continence and non-injury, these are called austerity of the body.",17.14,['these'],1,[],[],0,0
17,15," Speech that causes no shock (hurt and fear etc.) and which is true, pleasant and beneficial, and also the practice of recitation of the scriptures are called the austerity of speech.",17.15,['shock'],1,['shock'],[],1,0
17,16," Serenity of mind, benevolence, silence, self-control, purity of mind - these are called austerity of the mind.",17.16,['these'],1,[],[],0,0
